"admUnitFourId","name","area","admUnitThreeId"
40878205,"Ward No-05 ",NA,"408782"
40878206,"Ward No-06 ",NA,"408782"
40878207,"Ward No-07 ",NA,"408782"
40878208,"Ward No-08 ",NA,"408782"
40878209,"Ward No-09 ",NA,"408782"
40878213,"Agardari Union ",7989,"408782"
40878216,"Alipur Union ",7755,"408782"
40878220,"Baikari Union ",6254,"408782"
40878227,"Balli Union ",4165,"408782"
40878233,"Banshdaha Union ",5424,"408782"
40878240,"Bhomra Union ",7248,"408782"
40878247,"Brahma Rajpur Union ",5712,"408782"
40878251,"Fingri Union ",7977,"408782"
40878254,"Dhulihar Union ",9347,"408782"
40878261,"Ghona Union ",4264,"408782"
40878267,"Jhaudanga Union ",6620,"408782"
40878274,"Kuskhali Union ",6145,"408782"
40878281,"Labsa Union ",5563,"408782"
40878294,"Shibpur Union ",6114,"408782"
40878611,"Atulia Union ",1106,"408786"
40878615,"Bhurulia Union ",6037,"408786"
40878623,"Buri Goalini Union ",10651,"408786"
40878631,"Gabura Union ",10195,"408786"
40878639,"Ishwaripur Union ",12634,"408786"
40878647,"Kaikhali Union ",11026,"408786"
40878655,"Kashimari Union ",8025,"408786"
40878663,"Munshiganj Union ",10142,"408786"
40878671,"Nurnagar Union ",6751,"408786"
40878679,"Padma Pukur Union ",10129,"408786"
40878687,"Ramjan Nagar Union ",15227,"408786"
40878694,"Shyamnagar Union ",7558,"408786"
40879011,"Dhandia Union ",5795,"408790"
40879015,"Islamkati Union ",5304,"408790"
40879023,"Jalalpur Union ",5923,"408790"
40879031,"Khalilnagar Union ",7947,"408790"
40879039,"Khalishkhali Union ",9484,"408790"
40879047,"Khesra Union ",11748,"408790"
40879055,"Kumira Union ",4688,"408790"
40879063,"Magura Union ",6812,"408790"
40879071,"Nagarghata Union ",6229,"408790"
40879079,"Sarulia Union ",6749,"408790"
40879087,"Tala Union ",6113,"408790"
40879094,"Tentulia Union ",6542,"408790"
40180701,"Ward No-01 ",0,"401807"
40180702,"Ward No-02 ",0,"401807"
40180703,"Ward No-03 ",0,"401807"
40180704,"Ward No-04 ",0,"401807"
40180705,"Ward No-05 ",0,"401807"
40180706,"Ward No-06 ",0,"401807"
40180707,"Ward No-07 ",0,"401807"
40180708,"Ward No-08 ",0,"401807"
40180709,"Ward No-09 ",0,"401807"
40180713,"Belgachhi Union ",4669,"401807"
40180715,"Baradi Union ",5303,"401807"
40180723,"Bhangabaria Union ",6924,"401807"
40180727,"Chithla Union ",6580,"401807"
40180731,"Dauki Union ",6031,"401807"
40180739,"Gangni Union ",6232,"401807"
40180747,"Hardi Union ",6439,"401807"
40180751,"Kalidashpur Union ",4937,"401807"
40180755,"Jamjami Union ",5408,"401807"
40180763,"Jehala Union ",5342,"401807"
40180771,"Khadimpur Union ",6023,"401807"
40180779,"Khaskara Union ",7128,"401807"
40180787,"Kumari Union ",5015,"401807"
40180794,"Nagdaha Union ",11710,"401807"
40182301,"Ward No-01 ",0,"401823"
40182302,"Ward No-02 ",0,"401823"
40182303,"Ward No-03 ",0,"401823"
40182304,"Ward No-04 ",0,"401823"
40182305,"Ward No-05 ",0,"401823"
40182306,"Ward No-06 ",0,"401823"
40182307,"Ward No-07 ",0,"401823"
40182308,"Ward No-08 ",0,"401823"
40182309,"Ward No-09 ",0,"401823"
40182311,"Alokdia Union ",4798,"401823"
40182323,"Begampur Union ",13692,"401823"
40182347,"Kutubpur Union ",10395,"401823"
40182359,"Mominpur Union ",4236,"401823"
40182362,"Padmabila Union ",5557,"401823"
40182371,"Shankar Chandra Union ",13089,"401823"
40182383,"Titudaha Union ",12704,"401823"
40183101,"Ward No-01 ",0,"401831"
40183102,"Ward No-02 ",0,"401831"
40183103,"Ward No-03 ",0,"401831"
40183104,"Ward No-04 ",0,"401831"
40183105,"Ward No-05 ",0,"401831"
40183106,"Ward No-06 ",0,"401831"
40183107,"Ward No-07 ",0,"401831"
40183108,"Ward No-08 ",0,"401831"
40183109,"Ward No-09 ",0,"401831"
40183111,"Damurhuda Union ",9271,"401831"
40183123,"Perkrishnapur Madna Union ",7625,"401831"
40183135,"Howli Union ",14375,"401831"
40183147,"Juranpur Union ",11897,"401831"
40183159,"Kapasadanga Union ",10805,"401831"
40183171,"Kuralgachhi Union ",7983,"401831"
40183183,"Natipota Union ",11302,"401831"
40185501,"Ward No-01 ",0,"401855"
40185502,"Ward No-02 ",0,"401855"
40185503,"Ward No-03 ",0,"401855"
40185504,"Ward No-04 ",0,"401855"
40185505,"Ward No-05 ",0,"401855"
40185506,"Ward No-06 ",0,"401855"
40185507,"Ward No-07 ",0,"401855"
40185508,"Ward No-08 ",0,"401855"
40185509,"Ward No-09 ",0,"401855"
40185519,"Andulbaria Union ",8914,"401855"
40185538,"Banka Union ",15970,"401855"
40185557,"Simanta Union ",9263,"401855"
40185576,"Uthali Union ",13605,"401855"
40410401,"Ward No-01 ",NA,"404104"
40410402,"Ward No-02 ",NA,"404104"
40410403,"Ward No-03 ",NA,"404104"
40410404,"Ward No-04 ",NA,"404104"
40410405,"Ward No-05 ",NA,"404104"
40410406,"Ward No-06 ",NA,"404104"
40410407,"Ward No-07 ",NA,"404104"
40410408,"Ward No-08 ",NA,"404104"
40410409,"Ward No-09 ",NA,"404104"
40410410,"Baghutia Union ",5679,"404104"
40410421,"Prambag Union ",6153,"404104"
40410427,"Sundoli Union ",5490,"404104"
40410442,"Payra Union ",6194,"404104"
40410452,"Chalishia Union ",6421,"404104"
40410463,"Siddhipasha Union ",7913,"404104"
40410473,"Sreedharpur Union ",8516,"404104"
40410484,"Subha Para Union ",8517,"404104"
40410901,"Ward No-01 ",NA,"404109"
40410902,"Ward No-02 ",NA,"404109"
40410903,"Ward No-03 ",NA,"404109"
40410904,"Ward No-04 ",NA,"404109"
40410905,"Ward No-05 ",NA,"404109"
40410906,"Ward No-06 ",NA,"404109"
40410907,"Ward No-07 ",NA,"404109"
40410908,"Ward No-08 ",NA,"404109"
40410909,"Ward No-09 ",NA,"404109"
40410915,"Basuari Union ",6239,"404109"
40410919,"Bandabilla Union ",8252,"404109"
40410928,"Darajhat Union ",6368,"404109"
40410938,"Dhalgram Union ",6610,"404109"
40410947,"Dohakula Union ",8112,"404109"
40410957,"Jamdia Union ",7764,"404109"
40410966,"Jaharpur Union ",6865,"404109"
40410976,"Narikelbaria Union ",8366,"404109"
40410985,"Roypur Union ",7834,"404109"
40411101,"Ward No-01 ",NA,"404111"
40411102,"Ward No-02 ",NA,"404111"
40411103,"Ward No-03 ",NA,"404111"
40411104,"Ward No-04 ",NA,"404111"
40411105,"Ward No-05 ",NA,"404111"
40411106,"Ward No-06 ",NA,"404111"
40411107,"Ward No-07 ",NA,"404111"
40411108,"Ward No-08 ",NA,"404111"
40411109,"Ward No-09 ",NA,"404111"
40411114,"Chaugachha Union ",3787,"404111"
40411117,"Dhuliani Union ",3596,"404111"
40411125,"Hakimpur Union ",6952,"404111"
40411134,"Jagadishpur Union ",4955,"404111"
40411143,"Swarupdaha Union ",7657,"404111"
40411151,"Narayanpur Union ",7101,"404111"
40411160,"Pashapole Union ",6416,"404111"
40411169,"Patibila Union ",4286,"404111"
40411177,"Phulsara Union ",6714,"404111"
40411186,"Singhajhuli Union ",3452,"404111"
40411194,"Sukpukhuria Union ",8728,"404111"
40412301,"Ward No-01 ",NA,"404123"
40412302,"Ward No-02 ",NA,"404123"
40412303,"Ward No-03 ",NA,"404123"
40412304,"Ward No-04 ",NA,"404123"
40412305,"Ward No-05 ",NA,"404123"
40412306,"Ward No-06 ",NA,"404123"
40412307,"Ward No-07 ",NA,"404123"
40412308,"Ward No-08 ",NA,"404123"
40412309,"Ward No-09 ",NA,"404123"
40412325,"Bankra Union ",6716,"404123"
40412329,"Ganganandapur Union ",7547,"404123"
40412335,"Gadkhali Union ",6094,"404123"
40412341,"Hajirbagh Union ",6951,"404123"
40412347,"Jhikargachha Union ",6535,"404123"
40412353,"Magura Union ",7612,"404123"
40412359,"Nabharan Union ",6306,"404123"
40412365,"Nibaskhola Union ",6662,"404123"
40412371,"Panisara Union ",6057,"404123"
40412383,"Shankarpur Union ",6216,"404123"
40412389,"Shimulia Union ",7074,"404123"
40413801,"Ward No-01 ",NA,"404138"
40413802,"Ward No-02 ",NA,"404138"
40413803,"Ward No-03 ",NA,"404138"
40413804,"Ward No-04 ",NA,"404138"
40413805,"Ward No-05 ",NA,"404138"
40413806,"Ward No-06 ",NA,"404138"
40413807,"Ward No-07 ",NA,"404138"
40413808,"Ward No-08 ",NA,"404138"
40413809,"Ward No-09 ",NA,"404138"
40413817,"Bidyanandakati Union ",8087,"404138"
40413819,"Gaurighona Union ",6460,"404138"
40413828,"Keshabpur Union ",5413,"404138"
40413838,"Majidpur Union ",5992,"404138"
40413847,"Mangalkot Union ",5672,"404138"
40413857,"Panjia Union ",7067,"404138"
40413866,"Sagardari Union ",7193,"404138"
40413876,"Sufalakati Union ",6361,"404138"
40413885,"Trimohini Union ",8554,"404138"
40414701,"Ward No-01 ",NA,"404147"
40414702,"Ward No-02 ",NA,"404147"
40414703,"Ward No-03 ",NA,"404147"
40414704,"Ward No-04 ",NA,"404147"
40414705,"Ward No-05 ",NA,"404147"
40414706,"Ward No-06 ",NA,"404147"
40414707,"Ward No-07 ",NA,"404147"
40414708,"Ward No-08 ",NA,"404147"
40414709,"Ward No-09 ",NA,"404147"
40414710,"Arabpur Union ",5932,"404147"
40414711,"Basundia Union ",7686,"404147"
40414723,"Chanchra Union ",6577,"404147"
40414729,"Churamankati Union ",8045,"404147"
40414735,"Diara Union ",8287,"404147"
40414741,"Fathehpur Union ",7214,"404147"
40414747,"Haibatpur Union ",9291,"404147"
40414753,"Ichhali Union ",7756,"404147"
40414765,"Kashimpur Union ",7540,"404147"
40414771,"Kachua Union ",6147,"404147"
40414777,"Lebutala Union ",5509,"404147"
40414783,"Narendrapur Union ",6145,"404147"
40414789,"Noapara Union ",5903,"404147"
40414792,"Ramnagar Union ",7185,"404147"
40414795,"Upasahar ",1369,"404147"
40414798,"Jessore Cantonment ",NA,"404147"
40416101,"Ward No-01 ",NA,"404161"
40416102,"Ward No-02 ",NA,"404161"
40416103,"Ward No-03 ",NA,"404161"
40416104,"Ward No-04 ",NA,"404161"
40416105,"Ward No-05 ",NA,"404161"
40416106,"Ward No-06 ",NA,"404161"
40416107,"Ward No-07 ",NA,"404161"
40416108,"Ward No-08 ",NA,"404161"
40416109,"Ward No-09 ",NA,"404161"
40416110,"Bhojgati Union ",2845,"404161"
40416111,"Chaluahati Union ",6799,"404161"
40416116,"Dhakuria Union ",7924,"404161"
40416122,"Durbadanga Union ",6464,"404161"
40416127,"Haridaskati Union ",7303,"404161"
40416133,"Hariharnagar Union ",7814,"404161"
40416139,"Jhanpa Union ",7315,"404161"
40416144,"Kashimnagar Union ",3916,"404161"
40416150,"Khanpur Union ",6561,"404161"
40416155,"Kheda Para Union ",7985,"404161"
40416161,"Kultia Union ",7584,"404161"
40416167,"Manirampur Union ",2929,"404161"
40416172,"Manoharpur Union ",4163,"404161"
40416178,"Maswimnagar Union ",7597,"404161"
40416183,"Nehalpur Union ",3457,"404161"
40416189,"Rohita Union ",7609,"404161"
40416194,"Shyamkur Union ",7142,"404161"
40419001,"Ward No-01 ",NA,"404190"
40419002,"Ward No-02 ",NA,"404190"
40419003,"Ward No-03 ",NA,"404190"
40419004,"Ward No-04 ",NA,"404190"
40419005,"Ward No-05 ",NA,"404190"
40419006,"Ward No-06 ",NA,"404190"
40419007,"Ward No-07 ",NA,"404190"
40419008,"Ward No-08 ",NA,"404190"
40419009,"Ward No-09 ",NA,"404190"
40419013,"Bagachra Union ",7133,"404190"
40419017,"Bahadurpur Union ",8171,"404190"
40419025,"Benapole Union ",5348,"404190"
40419034,"Dihi Union ",8537,"404190"
40419043,"Goga Union ",7544,"404190"
40419051,"Kayba Union ",7793,"404190"
40419060,"Lakshmanpur Union ",6460,"404190"
40419069,"Nizampur Union ",6288,"404190"
40419077,"Putkhali Union ",7291,"404190"
40419086,"Sharsha Union ",7786,"404190"
40419094,"Ulashi Union ",8622,"404190"
50100601,"Ward No-01 ",NA,"501006"
50100602,"Ward No-02 ",NA,"501006"
50100603,"Ward No-03 ",NA,"501006"
50100604,"Ward No-04 ",NA,"501006"
50100605,"Ward No-05 ",NA,"501006"
50100606,"Ward No-06 ",NA,"501006"
50100607,"Ward No-07 ",NA,"501006"
50100608,"Ward No-08 ",NA,"501006"
50100609,"Ward No-09 ",NA,"501006"
50100613,"Adam Dighi Union ",6560,"501006"
50100627,"Champapur Union ",7674,"501006"
50100640,"Chhatiangram Union ",6824,"501006"
50100654,"Kundagram Union ",7265,"501006"
50100667,"Nasratpur Union ",5920,"501006"
50100681,"Shantahar Union ",4954,"501006"
50102001,"Ward No-01 ",NA,"501020"
50102002,"Ward No-02 ",NA,"501020"
50102003,"Ward No-03 ",NA,"501020"
50102004,"Ward No-04 ",NA,"501020"
50102005,"Ward No-05 ",NA,"501020"
50102006,"Ward No-06 ",NA,"501020"
50102007,"Ward No-07 ",NA,"501020"
50102008,"Ward No-08 ",NA,"501020"
50102009,"Ward No-09 ",NA,"501020"
50102010,"Ward No-10 ",NA,"501020"
50102011,"Ward No-11 ",NA,"501020"
50102012,"Ward No-12 ",NA,"501020"
50102014,"Ward No-14 ",NA,"501020"
50102015,"Ward No-15 ",NA,"501020"
50102016,"Ward No-16 ",NA,"501020"
50102017,"Ward No-17 ",NA,"501020"
50102018,"Ward No-18 ",NA,"501020"
50102019,"Ward No-19 ",NA,"501020"
50102020,"Ward No-20 ",NA,"501020"
50102021,"Ward No-21 (Part) ",NA,"501020"
50102023,"Erulia Union ",4001,"501020"
50102025,"Fapore Union ",2422,"501020"
50102034,"Gokul Union ",2984,"501020"
50102047,"Lahiri Para Union ",4535,"501020"
50102060,"Namuja Union ",4172,"501020"
50102064,"Nishindara Union ",1151,"501020"
50102069,"Noongola Union ",3252,"501020"
50102073,"Rajapur Union ",893,"501020"
50102077,"Shabgram Union ",2059,"501020"
50102082,"Shakharia Union ",1876,"501020"
50102086,"Sekherkola Union ",3494,"501020"
50102701,"Ward No-01 ",NA,"501027"
50102702,"Ward No-02 ",NA,"501027"
50102703,"Ward No-03 ",NA,"501027"
50102704,"Ward No-04 ",NA,"501027"
50102705,"Ward No-05 ",NA,"501027"
50102706,"Ward No-06 ",NA,"501027"
50102707,"Ward No-07 ",NA,"501027"
50102708,"Ward No-08 ",NA,"501027"
50102709,"Ward No-09 ",NA,"501027"
50102715,"Bhandarbari Union ",5671,"501027"
50102719,"Chaukibari Union ",7293,"501027"
50102728,"Chikashi Union ",6343,"501027"
50102738,"Dhunat Union ",5444,"501027"
50102747,"Elangi Union ",5095,"501027"
50102757,"Gopalnagar Union ",6124,"501027"
50102766,"Gosainbari Union ",5191,"501027"
50102776,"Kaler Para Union ",5628,"501027"
50102785,"Mathurapur Union ",6792,"501027"
50102795,"Nimgachhi Union ",6438,"501027"
50103301,"Ward No-01 ",NA,"501033"
50103302,"Ward No-02 ",NA,"501033"
50103303,"Ward No-03 ",NA,"501033"
50103304,"Ward No-04 ",NA,"501033"
50103305,"Ward No-05 ",NA,"501033"
50103306,"Ward No-06 ",NA,"501033"
50103307,"Ward No-07 ",NA,"501033"
50103308,"Ward No-08 ",NA,"501033"
50103309,"Ward No-09 ",NA,"501033"
50103313,"Chamrul Union ",7948,"501033"
50103327,"Dhupchanchia Union ",4094,"501033"
50103340,"Gobindapur Union ",7205,"501033"
50103354,"Gunahar Union ",7209,"501033"
50103367,"Talora Union ",5665,"501033"
50103381,"Zianagar Union ",5463,"501033"
50104001,"Ward No-01 ",NA,"501040"
50104002,"Ward No-02 ",NA,"501040"
50104003,"Ward No-03 ",NA,"501040"
50104004,"Ward No-04 ",NA,"501040"
50104005,"Ward No-05 ",NA,"501040"
50104006,"Ward No-06 ",NA,"501040"
50104007,"Ward No-07 ",NA,"501040"
50104008,"Ward No-08 ",NA,"501040"
50104009,"Ward No-09 ",NA,"501040"
50104011,"Balia Dighi Union ",5404,"501040"
50104017,"Dakshinpara Union ",4064,"501040"
50104027,"Durgahata Union ",6649,"501040"
50104033,"Gabtali Union ",3030,"501040"
50104047,"Kagail Union ",3953,"501040"
50104054,"Mahishaban Union ",5785,"501040"
50104061,"Naruamala Union ",4400,"501040"
50104067,"Nasipur Union ",4349,"501040"
50104074,"Nepaltali Union ",7551,"501040"
50104081,"Rameshwarpur Union ",4324,"501040"
50104088,"Sonarai Union ",7034,"501040"
50105401,"Ward No-01 ",NA,"501054"
50105402,"Ward No-02 ",NA,"501054"
50105403,"Ward No-03 ",NA,"501054"
50105404,"Ward No-04 ",NA,"501054"
50105405,"Ward No-05 ",NA,"501054"
50105406,"Ward No-06 ",NA,"501054"
50105407,"Ward No-07 ",NA,"501054"
50105408,"Ward No-08 ",NA,"501054"
50105409,"Ward No-09 ",NA,"501054"
50105413,"Bir Kedar Union ",5289,"501054"
50105419,"Durgapur Union ",7703,"501054"
50105428,"Jamgaon Union ",8059,"501054"
50105438,"Kahaloo Union ",5194,"501054"
50105447,"Kalai Majh Para Union ",4743,"501054"
50105457,"Malancha Union ",8413,"501054"
50105466,"Murail Union ",6314,"501054"
50105476,"Narahatta Union ",5614,"501054"
50105485,"Paikar Union ",6011,"501054"
50106701,"Ward No-01 ",NA,"501067"
50106702,"Ward No-02 ",NA,"501067"
50106703,"Ward No-03 ",NA,"501067"
50106704,"Ward No-04 ",NA,"501067"
50106705,"Ward No-05 ",NA,"501067"
50106706,"Ward No-06 ",NA,"501067"
50106707,"Ward No-07 ",NA,"501067"
50106708,"Ward No-08 ",NA,"501067"
50106709,"Ward No-09 ",NA,"501067"
50106710,"Bhatgram Union ",12658,"501067"
50106721,"Bhatra Union ",14524,"501067"
50106731,"Burail Union ",13897,"501067"
50106773,"Nandigram Union ",8521,"501067"
50106784,"Thalta Majhgram Union ",12263,"501067"
50108101,"Ward No-01 ",NA,"501081"
50108102,"Ward No-02 ",NA,"501081"
50108103,"Ward No-03 ",NA,"501081"
50108104,"Ward No-04 ",NA,"501081"
50108105,"Ward No-05 ",NA,"501081"
50108106,"Ward No-06 ",NA,"501081"
50108107,"Ward No-07 ",NA,"501081"
50108108,"Ward No-08 ",NA,"501081"
50108109,"Ward No-09 ",NA,"501081"
50108111,"Bhelabari Union ",3646,"501081"
50108112,"Bohail Union ",17156,"501081"
50108119,"Chaluabari Union ",14456,"501081"
50108125,"Chandan Baisha Union ",3180,"501081"
50108131,"Fulbari Union ",5879,"501081"
50108137,"Hat Sherpur Union ",6817,"501081"
50108144,"Kamalpur Union ",5337,"501081"
50108155,"Kazla Union ",16509,"501081"
50108156,"Karnibari Union ",12919,"501081"
50108163,"Kutubpur Union ",4837,"501081"
50108175,"Narchi Union ",3881,"501081"
50108188,"Sariakandi Union ",5443,"501081"
50108513,"Ward No-13 ",NA,"501085"
50108514,"Ward No-14 (Part) Bogra Psa ",NA,"501085"
50108516,"Amrool Union ",6106,"501085"
50108517,"Aria Bazar Union ",5829,"501085"
50108518,"Asekpur Union ",6301,"501085"
50108519,"Chopinagar Union ",4048,"501085"
50108521,"Ward No-21 (Part) Bogra Psa ",NA,"501085"
50108530,"Gohail Union ",8428,"501085"
50108538,"Kharna Union ",9033,"501085"
50108543,"Khotta Para Union ",3752,"501085"
50108551,"Madla Union ",3174,"501085"
50108556,"Majhira Union ",2264,"501085"
50108598,"Bogra Cantonment ",0,"501085"
50108801,"Ward No-01 ",NA,"501088"
50108802,"Ward No-02 ",NA,"501088"
50108803,"Ward No-03 ",NA,"501088"
50108804,"Ward No-04 ",NA,"501088"
50108805,"Ward No-05 ",NA,"501088"
50108806,"Ward No-06 ",NA,"501088"
50108807,"Ward No-07 ",NA,"501088"
50108808,"Ward No-08 ",NA,"501088"
50108809,"Ward No-09 ",NA,"501088"
50108817,"Bhabanipur Union ",9056,"501088"
50108819,"Bishalpur Union ",13152,"501088"
50108828,"Garidaha Union ",6148,"501088"
50108838,"Khamarkandi Union ",5469,"501088"
50108847,"Khanpur Union ",7289,"501088"
50108857,"Kusumbi Union ",9848,"501088"
50108866,"Mirzapur Union ",5681,"501088"
50108877,"Shah-Bandegi Union ",3518,"501088"
50108885,"Shimabari Union ",5121,"501088"
50108895,"Sughat Union ",6027,"501088"
50109401,"Ward No-01 ",NA,"501094"
50109402,"Ward No-02 ",NA,"501094"
50109403,"Ward No-03 ",NA,"501094"
50109404,"Ward No-04 ",NA,"501094"
50109405,"Ward No-05 ",NA,"501094"
50109406,"Ward No-06 ",NA,"501094"
50109407,"Ward No-07 ",NA,"501094"
50109408,"Ward No-08 ",NA,"501094"
50109409,"Ward No-09 ",NA,"501094"
50109411,"Atmul Union ",7843,"501094"
50109415,"Bihar Union ",4229,"501094"
50109423,"Buriganj Union ",5322,"501094"
50109431,"Deuli Union ",6500,"501094"
50109439,"Kichak Union ",6282,"501094"
50109447,"Maidanhata Union ",7602,"501094"
50109455,"Majhihatta Union ",6505,"501094"
50109463,"Mokamtala Union ",5561,"501094"
50109471,"Pirab Union ",5973,"501094"
50109479,"Roynagar Union ",4615,"501094"
50109487,"Saidpur Union ",6615,"501094"
50109494,"Shibganj Union ",7345,"501094"
50109501,"Ward No-01 ",NA,"501095"
50109502,"Ward No-02 ",NA,"501095"
50109503,"Ward No-03 ",NA,"501095"
50109504,"Ward No-04 ",NA,"501095"
50109505,"Ward No-05 ",NA,"501095"
50109506,"Ward No-06 ",NA,"501095"
50109507,"Ward No-07 ",NA,"501095"
50109508,"Ward No-08 ",NA,"501095"
50109509,"Ward No-09 ",NA,"501095"
50109510,"Balua Union ",5426,"501095"
50109531,"Digdair Union ",6460,"501095"
50109542,"Jorgachha Union ",7580,"501095"
50109552,"Madhupur Union ",3796,"501095"
50109573,"Sonatala Union ",2521,"501095"
50109581,"Pakulla Union ",5959,"501095"
50109584,"Tekani Chukaina Union ",3916,"501095"
50701818,"Bholahat Union ",5436,"507018"
50701837,"Daldali Union ",7950,"507018"
50701856,"Gohalbari Union ",12570,"507018"
